year,stock,source,target,holder,location,market,group,is_coreSource,name
2016,6598,"Applied BioCode, Corporation","Applied BioCode,Inc.",1,美國,興櫃,G6598,0,ABC-KY集團
2016,6598,"Applied BioCode,Inc.",瑞磁生物科技股份有限公司,1,台灣,興櫃,G6598,0,ABC-KY集團
2016,4971,Intelligent Epitaxy Technology Inc.,"IntelliEPI IR, Inc.",0.4,美國,上櫃,G4971,0,IET-KY集團
2016,4971,Intelligent Epitaxy Technology Inc.,"IntelliEPI Japan, Ltd.",0.51,日本,上櫃,G4971,0,IET-KY集團
2016,4971,Intelligent Epitaxy Technology Inc.,天津英特磊半導體科技有限公司,1,china,上櫃,G4971,0,IET-KY集團
2016,4971,英屬開曼群島商英特磊科技股份有限公司,Intelligent Epitaxy Technology Inc.,1,美國,上櫃,G4971,1,IET-KY集團
2016,5284,"Believing Power Co., Ltd.",英屬開曼群島商經寶精密控股股份有限公司JPP HOLDING COMPANY LIMITED,,,上市,G5284,0,jpp-KY集團
2016,5284,"HO SHENG HOLDINGS CO., LTD.",英屬開曼群島商經寶精密控股股份有限公司JPP HOLDING COMPANY LIMITED,,,上市,G5284,0,jpp-KY集團
2016,5284,"POWELL GROUP CO., LTD.",英屬開曼群島商經寶精密控股股份有限公司JPP HOLDING COMPANY LIMITED,,,上市,G5284,0,jpp-KY集團
2016,5284,英屬開曼群島商經寶精密控股股份有限公司JPP HOLDING COMPANY LIMITED,經寶精密股份有限公司,0.9999,泰國,上市,G5284,0,jpp-KY集團
2016,5284,經寶精密股份有限公司,"Jinpao Precision Japan Co., Ltd.",0.8,日本,上市,G5284,0,jpp-KY集團
2016,3673,Capable Way Investments Limited,"TPK Holding Co., Ltd.",,,上市,G3673,0,TPK-KY集團
2016,3673,CIM Corporation,Hallys Corporation,0,日本,上市,G3673,0,TPK-KY集團
2016,3673,"Global Yield International Co., Ltd.","TPK Holding Co., Ltd.",,,上市,G3673,0,TPK-KY集團
2016,3673,Hallys Corporation,Hallys Hong Kong Limited,0,香港,上市,G3673,0,TPK-KY集團
2016,3673,Hallys Hong Kong Limited,上鴻(廈門)精密機械有限公司 ,0,不明,上市,G3673,0,TPK-KY集團
2016,3673,High Focus Holdings Limited,"TPK Holding Co., Ltd.",,,上市,G3673,0,TPK-KY集團
2016,3673,Improve Idea Investments Ltd.,TPK Asia Pacific Sdn. Bhd.,1,馬來西亞,上市,G3673,0,TPK-KY集團
2016,3673,Max Gain Management Limited,"TPK Holding Co., Ltd.",,,上市,G3673,0,TPK-KY集團
2016,3673,Optera TPK Holding Pte. Ltd.,"TPK America, LLC",1,美國,上市,G3673,0,TPK-KY集團
2016,3673,Optera TPK Holding Pte. Ltd.,宸陽光電科技(廈門)有限公司,0,china,上市,G3673,0,TPK-KY集團
2016,3673,Optera TPK Holding Pte. Ltd.,宸鴻科技(廈門)有限公司,0.1027,不明,上市,G3673,0,TPK-KY集團
2016,3673,Ray- Star Universal Solutions Limited,TPK Universal Solutions Limited,1,香港,上市,G3673,0,TPK-KY集團
2016,3673,Ray-Star System Solutions Limited,宸正光電(廈門)有限公司 ,0,不明,上市,G3673,0,TPK-KY集團
2016,3673,Ray-Star System Solutions Limited,祥達光學(廈門)有限公司 ,0.0569,不明,上市,G3673,0,TPK-KY集團
2016,3673,TPK Asia Pacific Sdn. Bhd.,大鴻先進科技股份有限公司,0.55,台灣,上市,G3673,0,TPK-KY集團
2016,3673,TPK Asia Pacific Sdn. Bhd.,宸鴻光電科技股份有限公司,1,台灣,上市,G3673,0,TPK-KY集團
2016,3673,TPK Film Solution Limited,宸新科技(廈門)有限公司 ,1,不明,上市,G3673,0,TPK-KY集團
2016,3673,"TPK Holding Co., Ltd.",Improve Idea Investments Ltd.,1,薩摩亞,上市,G3673,0,TPK-KY集團
2016,3673,"TPK Holding Co., Ltd.",Optera TPK Holding Pte. Ltd.,1,新加坡,上市,G3673,0,TPK-KY集團
2016,3673,"TPK Holding Co., Ltd.",Ray- Star Universal Solutions Limited,1,香港,上市,G3673,0,TPK-KY集團
2016,3673,"TPK Holding Co., Ltd.",TPK Technology International Inc.,1,薩摩亞,上市,G3673,0,TPK-KY集團
2016,3673,"TPK Holding Co., Ltd.",Upper Year Holdings Limited,1,薩摩亞,上市,G3673,0,TPK-KY集團
2016,3673,TPK Specialty Materials Limited,廈門京嘉光電科技有限公司,0,不明,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,CIM Corporation,0,日本,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,TPK Film Solution Limited,0.8002,china,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,TPK Specialty Materials Limited,0,薩摩亞,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,長鴻光電(廈門)有限公司,1,china,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,宸美(廈門)光電有限公司,0.499,china,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,宸陽光電科技(廈門)有限公司,0,china,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,宸鴻科技(平潭)有限公司 ,1,china,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,宸鴻科技(廈門)有限公司,0.1589,不明,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,宸鴻電子材料(晉江)有限公司 ,1,china,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,祥達光學(廈門)有限公司 ,0.9431,china,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,達鴻先進科技股份有限公司,0.1978,台灣,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,廈門京嘉光電科技有限公司,0.51,china,上市,G3673,0,TPK-KY集團
2016,3673,TPK Universal Solutions Limited,瑞世達科技(廈門)有限公司,0,不明,上市,G3673,0,TPK-KY集團
2016,3673,Upper Year Holdings Limited,威鴻(廈門)光學有限公司,1,china,上市,G3673,0,TPK-KY集團
2016,3673,Upper Year Holdings Limited,宸鴻科技(廈門)有限公司,0.7384,china,上市,G3673,0,TPK-KY集團
2016,3673,Upper Year Holdings Limited,瑞士達光學(廈門)有限公司,0.55,china,上市,G3673,0,TPK-KY集團
2016,3673,Upper Year Holdings Limited,瑞世達科技(廈門)有限公司,0,不明,上市,G3673,0,TPK-KY集團
2016,3673,Upper Year Holdings Limited,寶宸(廈門)光學科技有限公司,1,china,上市,G3673,0,TPK-KY集團
2016,3673,再投資大陸公司,TES XM,0.173,china,上市,G3673,0,TPK-KY集團
2016,3673,宸鴻光電科技股份有限公司,New Strategy Investment Ltd.,0,薩摩亞,上市,G3673,0,TPK-KY集團
2016,3673,宸鴻光電科技股份有限公司,Ray-Star System Solutions Limited,1,香港,上市,G3673,0,TPK-KY集團
2016,3673,宸鴻科技(平潭)有限公司 ,金順新開發(平潭)有限公司 ,1,china,上市,G3673,0,TPK-KY集團
2016,3673,宸鴻科技(廈門)有限公司,宸美(廈門)光電有限公司,0.501,china,上市,G3673,0,TPK-KY集團
2016,3673,宸鴻科技(廈門)有限公司,瑞士達光學(廈門)有限公司,0.45,不明,上市,G3673,0,TPK-KY集團
2016,3673,宸鴻科技(廈門)有限公司,瑞世達科技(廈門)有限公司,0,不明,上市,G3673,0,TPK-KY集團
2016,3673,祥達光學(廈門)有限公司 ,宸齊(廈門)光電科技有限公司 ,1,china,上市,G3673,0,TPK-KY集團
2016,3673,廈門京嘉光電科技有限公司,蘇州京通光電科技有限公司,1,china,上市,G3673,0,TPK-KY集團
2016,4803,KINGSWAY DMR HOLDINGS LIMITED,開曼群島商威馳克媒體集團股份有限公司,,,上櫃,G4803,0,VHQ-KY集團
2016,4803,VHQ SG,ASCENSION GLOBAL LIMITED,1,英屬維京群島,上櫃,G4803,0,VHQ-KY集團
2016,4803,VHQ SG,PT Video Head Quarter Post Indonesia,1,不明,上櫃,G4803,0,VHQ-KY集團
2016,4803,VHQ SG,VHQ Jakarta,1,印尼,上櫃,G4803,0,VHQ-KY集團
2016,4803,VHQ SG,北京威馳克國際數碼科技有限公司,0.54,不明,上櫃,G4803,0,VHQ-KY集團
2016,4803,再投資大陸公司,VHQ China,0.54,china,上櫃,G4803,0,VHQ-KY集團
2016,4803,開曼群島商威馳克媒體集團股份有限公司,VHQ MY,1,馬來西亞,上櫃,G4803,1,VHQ-KY集團
2016,4803,開曼群島商威馳克媒體集團股份有限公司,VHQ SG,1,新加坡,上櫃,G4803,1,VHQ-KY集團
2016,2486,"I-CHIUN (CAYMAN) PRECISION INDUSTRY CO., LTD.",一造科技(深圳)有限公司,1,china,上市,G2486,0,一詮精密集團
2016,2486,"I-CHIUN (CAYMAN) PRECISION INDUSTRY CO., LTD.",一詮精密電子(南京)有限公司,1,china,上市,G2486,0,一詮精密集團
2016,2486,"I-CHIUN (CAYMAN) PRECISION INDUSTRY CO., LTD.",一詮精密電子工業(中國)有限公司,1,china,上市,G2486,0,一詮精密集團
2016,2486,"I-CHIUN TECHNOLOGY CO., LTD.",一詮科技(中國)有限公司,1,china,上市,G2486,0,一詮精密集團
2016,2486,MORE FORTUNE PROFITS LIMITED,DRAGONUP TRADING LIMITED,1,汶萊,上市,G2486,0,一詮精密集團
2016,2486,MORE FORTUNE PROFITS LIMITED,GREAT PROMISE INTERNATIONAL LIMITED,1,汶萊,上市,G2486,0,一詮精密集團
2016,2486,MORE FORTUNE PROFITS LIMITED,"I-CHIUN (CAYMAN) PRECISION INDUSTRY CO., LTD.",1,開曼群島,上市,G2486,0,一詮精密集團
2016,2486,MORE FORTUNE PROFITS LIMITED,"I-CHIUN TECHNOLOGY CO., LTD.",1,塞席爾,上市,G2486,0,一詮精密集團
2016,2486,MORE FORTUNE PROFITS LIMITED,永旭盛科技(深圳)有限公司,1,china,上市,G2486,0,一詮精密集團
2016,2486,一詮精密工業股份有限公司,IDC KOREA,0,南韓,上市,G2486,0,一詮精密集團
2016,2486,一詮精密工業股份有限公司,MORE FORTUNE PROFITS LIMITED,1,英屬維京群島,上市,G2486,1,一詮精密集團
2016,2486,一詮精密工業股份有限公司,"UNIVERSAL LED TECHNOLOGIES, INC.",0.5,美國,上市,G2486,0,一詮精密集團
2016,2486,一詮精密工業股份有限公司,立誠光電股份有限公司,0.7664,台灣,上市,G2486,1,一詮精密集團
2016,2486,一詮精密工業股份有限公司,盛世光電股份有限公司,1,台灣,上市,G2486,1,一詮精密集團
2016,3130,一零四資訊科技股份有限公司,一零四人力資源顧問股份有限公司,0,台灣,上市,G3130,1,一零四集團
2016,3130,一零四資訊科技股份有限公司,一零四管理顧問股份有限公司,1,台灣,上市,G3130,1,一零四集團
2016,3130,一零四資訊科技股份有限公司,一零四學習科技股份有限公司,1,台灣,上市,G3130,1,一零四集團
2016,3130,一零四資訊科技股份有限公司,百識人才諮詢(上海)有限公司,0.7,china,上市,G3130,1,一零四集團
2016,3130,一零四資訊科技股份有限公司,點識信息科技(上海)有限公司,1,china,上市,G3130,1,一零四集團
2016,3130,扶華投資股份有限公司,一零四資訊科技股份有限公司,,,上市,G3130,0,一零四集團
2016,8040,九暘電子股份有限公司,貝思親健康事業股份有限公司,1,台灣,上櫃,G8040,1,九暘電子集團
2016,8040,九暘電子股份有限公司,健康福祉事業股份有限公司,0.2193,台灣,上櫃,G8040,1,九暘電子集團
2016,8040,友泰投資股份有限公司,九暘電子股份有限公司,,,上櫃,G8040,0,九暘電子集團
2016,8040,再投資大陸公司,珠海大地幼教用品有限公司,0.0433,china,上櫃,G8040,0,九暘電子集團
2016,8040,再投資大陸公司,珠海大地軟件科技有限公司,0.0433,china,上櫃,G8040,0,九暘電子集團
2016,8040,再投資大陸公司,珠海美地教育諮詢有限公司,0.0433,china,上櫃,G8040,0,九暘電子集團
2016,6127,九豪精密陶瓷(昆山)有限公司,昆山九豪光電科技有限公司,1,china,上櫃,G6127,0,九豪精密集團
2016,6127,九豪精密陶瓷股份有限公司,立誠光電股份有限公司,0.1327,台灣,上櫃,G6127,1,九豪精密集團
2016,6127,九豪精密陶瓷股份有限公司,薩摩亞九豪精密陶瓷有限公司,1,薩摩亞,上櫃,G6127,1,九豪精密集團
2016,6127,九豪精密陶瓷股份有限公司,環豐有限公司,1,薩摩亞,上櫃,G6127,1,九豪精密集團
2016,6127,淞展國際股份有限公司,九豪精密陶瓷股份有限公司,,,上櫃,G6127,0,九豪精密集團
2016,6127,薩摩亞九豪精密陶瓷有限公司,九豪精密陶瓷(昆山)有限公司,1,china,上櫃,G6127,0,九豪精密集團
2016,6127,薩摩亞九豪精密陶瓷有限公司,九豪應用材料(昆山)有限公司,1,china,上櫃,G6127,0,九豪精密集團
2016,4967,DATACELL TECHNOLOGY LIMITED,十銓桓泰科技(深圳)有限公司,1,china,興櫃,G4967,0,十銓集團
2016,4967,十銓科技股份有限公司,DATACELL TECHNOLOGY LIMITED,1,香港,興櫃,G4967,1,十銓集團
2016,4967,十銓科技股份有限公司,TEAM JAPAN INC.,1,日本,興櫃,G4967,1,十銓集團
2016,1215,台灣卜蜂企業股份有限公司,卜蜂（台灣）股份有限公司,0.9,台灣,上市,G1215,1,卜蜂企業集團
2016,1215,台灣卜蜂企業股份有限公司,台灣愛拔益加股份有限公司,0.5,台灣,上市,G1215,1,卜蜂企業集團
2016,1215,台灣卜蜂企業股份有限公司,開曼沛式有限公司,1,開曼群島,上市,G1215,1,卜蜂企業集團
2016,1215,台灣卜蜂企業股份有限公司,瑞牧食品股份有限公司,0.52,台灣,上市,G1215,1,卜蜂企業集團
2016,1215,台灣卜蜂企業股份有限公司,瑞福食品股份有限公司,0.51,台灣,上市,G1215,1,卜蜂企業集團
2016,1215,百慕達商卜蜂(台灣)投資(股)公司,台灣卜蜂企業股份有限公司,,,上市,G1215,0,卜蜂企業集團
2016,1215,香港正大連雲港有限公司,連雲港正大農牧發展有限公司,0.7,china,上市,G1215,0,卜蜂企業集團
2016,1215,開曼沛式有限公司,香港正大連雲港有限公司,0.9999,香港,上市,G1215,0,卜蜂企業集團
2016,1515,Gold Item Group Ltd.,力武國際(香港)有限公司,1,香港,上市,G1515,0,力山亞信電子集團
2016,1515,Gold Item Group Ltd.,金科國際(香港)有限公司,1,香港,上市,G1515,0,力山亞信電子集團
2016,1515,Rexon Technology Ltd.,力山科技(上海)有限公司,1,china,上市,G1515,0,力山亞信電子集團
2016,1515,力山工業股份有限公司,Gold Item Group Ltd.,1,英屬維京群島,上市,G1515,1,力山亞信電子集團
2016,1515,力山工業股份有限公司,Power Tool Specialists Inc.,0.96,美國,上市,G1515,1,力山亞信電子集團
2016,1515,力山工業股份有限公司,力山科技股份有限公司,0.8009,台灣,上市,G1515,1,力山亞信電子集團
2016,3169,力山工業股份有限公司,亞信電子股份有限公司,,,上櫃,G1515,0,力山亞信電子集團
2016,1515,力山工業股份有限公司,杭州勘吉貿易有限公司,1,china,上市,G1515,1,力山亞信電子集團
2016,1515,力山工業股份有限公司,寶晶股份有限公司,0.16,台灣,上市,G1515,0,力山亞信電子集團
2016,1515,力山科技股份有限公司,Rexon Technology Ltd.,1,汶萊,上市,G1515,0,力山亞信電子集團
2016,1515,力合開發實業股份有限公司,力山工業股份有限公司,,,上市,G1515,0,力山亞信電子集團
2016,1515,力武國際(香港)有限公司,杭州力武機電有限公司,1,china,上市,G1515,0,力山亞信電子集團
2016,3169,亞信電子股份有限公司,ZywynCorporation(美商齊榮電子股份有限公司),1,美國,上櫃,G1515,1,力山亞信電子集團
2016,3169,茂生投資股份有限公司,亞信電子股份有限公司,,,上櫃,G1515,0,力山亞信電子集團
2016,1515,金科國際(香港)有限公司,桐鄉力山工業有限公司,1,china,上市,G1515,0,力山亞信電子集團
2016,6239,POWERTECH HOLDING (BVI) INC.,PTI TECHNOLOGY (SINGAPORE) PTE. LTD.,1,新加坡,上市,G6239,0,力成集團
2016,6239,POWERTECH TECHNOLOGY (SINGAPORE) PTE. LTD.,力成半導體(西安)有限公司,1,china,上市,G6239,0,力成集團
2016,6239,PTI TECHNOLOGY (SINGAPORE) PTE. LTD.,力成科技(蘇州)有限公司,1,china,上市,G6239,0,力成集團
2016,6239,力成科技股份有限公司,POWERTECH HOLDING (BVI) INC.,1,英屬維京群島,上市,G6239,1,力成集團
2016,6239,力成科技股份有限公司,POWERTECH TECHNOLOGY (SINGAPORE) PTE. LTD.,1,新加坡,上市,G6239,1,力成集團
2016,6239,力成科技股份有限公司,晶兆成科技股份有限公司,0.49,台灣,上市,G6239,1,力成集團
2016,6239,力成科技股份有限公司,超豐電子股份有限公司,0.43,台灣,上市,G6239,1,力成集團
2016,6239,台灣東芝先進半導體股份有限公司,力成科技股份有限公司,,,上市,G6239,0,力成集團
2016,6239,美商KTC－SUN公司,力成科技股份有限公司,,,上市,G6239,0,力成集團
2016,6239,美商KTC－TU公司,力成科技股份有限公司,,,上市,G6239,0,力成集團
2016,1570,De Poan Holdings (Samoa) Corporation,Li Ken Holding (Samoa) Corporation,1,薩摩亞,上櫃,G1570,0,力肯實業集團
2016,1570,De Poan公司,Li Ken公司,1,不明,上櫃,G1570,0,力肯實業集團
2016,1570,Li Ken Holding (Samoa) Corporation,加肯公司,1,中國大陸,上櫃,G1570,0,力肯實業集團
2016,1570,Li Ken公司,加肯公司,1,china,上櫃,G1570,0,力肯實業集團
2016,1570,力肯實業股份有限公司,De Poan Holdings (Samoa) Corporation,1,薩摩亞,上櫃,G1570,1,力肯實業集團
2016,1570,力肯實業股份有限公司,De Poan公司,1,不明,上櫃,G1570,1,力肯實業集團
2016,5520,力泰建設企業股份有限公司,佳裕開發實業股份有限公司,1,台灣,上櫃,G5520,0,力泰建設集團
2016,5520,力泰建設企業股份有限公司,泰山航運事業股份有限公司,0.3815,台灣,上櫃,G5520,0,力泰建設集團
2016,5520,力泰建設企業股份有限公司,皓泰投資股份有限公司,0.996,台灣,上櫃,G5520,0,力泰建設集團
2016,5520,上甘利投資股份有限公司,力泰建設企業股份有限公司,,,上櫃,G5520,0,力泰建設集團
2016,5520,振芳投資股份有限公司,力泰建設企業股份有限公司,,,上櫃,G5520,0,力泰建設集團
2016,5520,振豐投資股份有限公司,力泰建設企業股份有限公司,,,上櫃,G5520,0,力泰建設集團
2016,5520,富源投資股份有限公司,力泰建設企業股份有限公司,,,上櫃,G5520,0,力泰建設集團
2016,3051,"OPTIMAX (MAURITIUS) CO., LTD.",OPTIMAX OPTOELECTRONIC (MAURITIUS) CORP.,1,模里西斯,上市,G3051,0,力特光電集團
2016,3051,OPTIMAX OPTOELECTRONIC (MAURITIUS) CORP.,力特光電科技(蘇州)有限公司,1,china,上市,G3051,0,力特光電集團
2016,3051,九如投資股份有限公司,力特光電科技股份有限公司,,,上市,G3051,0,力特光電集團
2016,3051,力特光電科技股份有限公司,"OPTIMAX (MAURITIUS) CO., LTD.",1,模里西斯,上市,G3051,1,力特光電集團
2016,3051,力特光電科技股份有限公司,"OPTIMAX TECHNOLOGY (B.V.I.) CO., LTD.",1,英屬維京群島,上市,G3051,1,力特光電集團
2016,3051,力特光電科技股份有限公司,亞特光電股份有限公司,1,台灣,上市,G3051,1,力特光電集團
2016,3051,世鴻興業股份有限公司,力特光電科技股份有限公司,,,上市,G3051,0,力特光電集團
2016,3483,"Forcecon Technology Co., Ltd.",蘇州聚力電機有限公司,1,china,上櫃,G3483,0,力致集團
2016,3483,力致科技股份有限公司,"Forcecon Technology Co., Ltd.",1,模里西斯,上櫃,G3483,1,力致集團
2016,3483,力致科技股份有限公司,力明光電股份有限公司,0.2812,台灣,上櫃,G3483,1,力致集團
2016,3483,文士企管顧問股份有限公司,力致科技股份有限公司,,,上櫃,G3483,0,力致集團
2016,3483,蘇州聚力電機有限公司,重慶力耀科技有限公司,1,china,上櫃,G3483,0,力致集團
2016,3483,蘇州聚力電機有限公司,蘇州興力鑫電機有限公司,0.49,china,上櫃,G3483,0,力致集團
2016,5202,Gold Gleam Holdings Limited,力新國際(西安)科技有限公司,1,china,上櫃,G5346,0,力晶力旺集團
2016,5346,力元投資股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,3530,力元投資股份有限公司,晶相光電股份有限公司,,,興櫃,G5346,0,力晶力旺集團
2016,5346,力世創業投資股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,5202,力世創業投資股份有限公司,力新國際科技股份有限公司,,,上櫃,G5346,0,力晶力旺集團
2016,5346,力立企業股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,5346,力旺電子股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,3529,力旺電子股份有限公司,漢芝電子股份有限公司,0.0643,台灣,上櫃,G5346,1,力晶力旺集團
2016,3529,力旺電子股份有限公司,慧旺投資股份有限公司,1,台灣,上櫃,G5346,0,力晶力旺集團
2016,5202,力信投資股份有限公司,力新國際科技股份有限公司,,,上櫃,G5346,0,力晶力旺集團
2016,3530,力信投資股份有限公司,晶相光電股份有限公司,,,興櫃,G5346,0,力晶力旺集團
2016,5202,力新國際科技股份有限公司,Gold Gleam Holdings Limited,1,薩摩亞,上櫃,G5346,1,力晶力旺集團
2016,5202,力新國際科技股份有限公司,"NewSoft America, Inc.",1,美國,上櫃,G5346,1,力晶力旺集團
2016,5202,力新國際科技股份有限公司,NewSoft Japan Corporation,0.9,日本,上櫃,G5346,1,力晶力旺集團
2016,5202,力新國際科技股份有限公司,瑞相科技股份有限公司,0.5724,台灣,上櫃,G5346,1,力晶力旺集團
2016,3553,力積電子股份有限公司,ZENTEL JAPAN CORP.,1,日本,上櫃,G5346,1,力晶力旺集團
2016,5202,世仁投資股份有限公司,力新國際科技股份有限公司,,,上櫃,G5346,0,力晶力旺集團
2016,3530,世仁投資股份有限公司,晶相光電股份有限公司,,,興櫃,G5346,0,力晶力旺集團
2016,5346,世成科技股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,3553,世成科技股份有限公司,力積電子股份有限公司,0.0093,,上櫃,G5346,0,力晶力旺集團
2016,5202,向利股份有限公司,力新國際科技股份有限公司,,,上櫃,G5346,0,力晶力旺集團
2016,5346,利翔航太電子股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,5202,利翔航太電子股份有限公司,力新國際科技股份有限公司,,,上櫃,G5346,0,力晶力旺集團
2016,3529,浩瀚國際投資有限公司,力旺電子股份有限公司,,,上櫃,G5346,0,力晶力旺集團
2016,3530,晶相光電股份有限公司,"Nueva Imaging, Inc.",1,美國,興櫃,G5346,0,力晶力旺集團
2016,3530,晶相光電股份有限公司,美國Nueva公司,1,不明,興櫃,G5346,0,力晶力旺集團
2016,3530,晶相光電股份有限公司,開曼晶相公司,1,開曼群島,興櫃,G5346,0,力晶力旺集團
2016,5346,智仁科技開發股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,3553,智仁科技開發股份有限公司,力積電子股份有限公司,0.0179,,上櫃,G5346,0,力晶力旺集團
2016,5346,智成電子股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,5346,智特股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,5346,智翔投資股份有限公司,力晶科技股份有限公司,,,公開發行,G5346,0,力晶力旺集團
2016,5202,智翔投資股份有限公司,力新國際科技股份有限公司,,,上櫃,G5346,0,力晶力旺集團
2016,3530,智翔投資股份有限公司,晶相光電股份有限公司,,,興櫃,G5346,0,力晶力旺集團
2016,3553,鉅晶電子股份有限公司,力積電子股份有限公司,0.0775,,上櫃,G5346,0,力晶力旺集團
2016,3530,開曼晶相公司,上海晶像公司,1,china,興櫃,G5346,0,力晶力旺集團
2016,5202,瑞相科技股份有限公司,Lontium Semiconductor Corporation Holding Limited,0.8125,開曼群島,上櫃,G5346,0,力晶力旺集團
2016,3530,薩摩亞商昭湖有限公司,晶相光電股份有限公司,,,興櫃,G5346,0,力晶力旺集團
2016,4552,LEO HOLDING INVESTMENT LIMITED,英屬開曼群島商力達控股有限公司LIDA HOLDINGS LIMITED,,,上市,G4552,0,力達-KY集團
2016,4552,力達(中國)機電有限公司,力達(江西)機電有限公司,1,china,上市,G4552,0,力達-KY集團
2016,4552,力達(香港)控股有限公司,力達(中國)機電有限公司,1,china,上市,G4552,0,力達-KY集團
2016,4552,英屬開曼群島商力達控股有限公司LIDA HOLDINGS LIMITED,偉信國際有限公司,1,英屬維京群島,上市,G4552,1,力達-KY集團
2016,4552,益源企業工程股份有限公司,英屬開曼群島商力達控股有限公司LIDA HOLDINGS LIMITED,,,上市,G4552,0,力達-KY集團
2016,4552,偉信國際有限公司,力達(香港)控股有限公司,1,香港,上市,G4552,0,力達-KY集團
2016,4552,德富發展有限公司,英屬開曼群島商力達控股有限公司LIDA HOLDINGS LIMITED,,,上市,G4552,0,力達-KY集團
2016,8473,BEWG Anning Haoyuan (HK) Limited,安寧北控浩源水務有限公司,0.4,china,上市,G1444,0,力麗力鵬集團
2016,5512,Faith Honest International Investment Limited,Loyal Sheen International Limited,0.4,英屬維京群島,上櫃,G1444,0,力麗力鵬集團
2016,1447,In Talent Investments Limited,力寶龍(上海)國際貿易有限公司,1,china,上市,G1444,0,力麗力鵬集團
2016,5364,Lea Lea Hotel Holding Ltd.,杭州湖邊?酒店股份有限公司,0.51,china,上櫃,G1444,0,力麗力鵬集團
2016,5512,Loyal Sheen International Limited,BEWG Anning Haoyuan (HK) Limited,1,香港,上櫃,G1444,0,力麗力鵬集團
2016,5364,Megatop International Group Ltd.,Megateam International Group Ltd.,0,模里西斯,上櫃,G1444,0,力麗力鵬集團
2016,5512,Modern Rich Investment Limited,Faith Honest International Investment Limited,1,薩摩亞,上櫃,G1444,0,力麗力鵬集團
2016,1447,力茂投資股份有限公司,力鵬企業股份有限公司,,,上市,G1444,0,力麗力鵬集團
2016,1444,力豪投資股份有限公司,力鵬企業股份有限公司,0.0532,台灣,上市,G1444,0,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,In Talent Investments Limited,1,薩摩亞,上市,G1444,1,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,力茂投資股份有限公司,0.5338,台灣,上市,G1444,1,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,力傑能源股份有限公司,0.3,台灣,上市,G1444,1,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,力豪投資股份有限公司,0.4662,台灣,上市,G1444,1,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,力興投資股份有限公司,0.53,台灣,上市,G1444,1,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,力寳龍企業股份有限公司,0.0272,台灣,上市,G1444,1,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,力贊投資股份有限公司,0.4683,台灣,上市,G1444,1,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,力麒建設股份有限公司,0.0687,台灣,上市,G1444,1,力麗力鵬集團
2016,1444,力鵬企業股份有限公司,力麗企業股份有限公司,,,上市,G1444,0,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,力麗科技股份有限公司,0.2393,台灣,上市,G1444,1,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,福麗通運股份有限公司,0.2,台灣,上市,G1444,1,力麗力鵬集團
2016,1447,力鵬企業股份有限公司,鴻興投資股份有限公司,0.5302,台灣,上市,G1444,1,力麗力鵬集團
2016,5512,力麒建設股份有限公司,Blossom Increase Limited,1,薩摩亞,上櫃,G1444,1,力麗力鵬集團
2016,5512,力麒建設股份有限公司,力麗烏石港事業股份有限公司,0.6,台灣,上櫃,G1444,1,力麗力鵬集團
